Nro Registro,Especie,Condición genética,Nombre botánico,Cultivar,Tipo,Característica,G Especie,Inscripción RNC,Inscripción RNPC,Validez RNPC,Vigencia,País,Solicitante,Representante,Evento de Transformación,
14642,MANI,,Arachis hypogaea L..,GUASU (AO),3,,OL,2013/10/10,2013/10/10,2033/10/10,S,ARG,SOAVE JUAN HAROLDO,SOAVE JUAN HAROLDO,,
17238,MANI,,Arachis hypogaea L..,MA-02,3,,OL,2017/12/26,2017/12/26,2037/12/26,S,ARG,MANIAGRO S.A,CAVIGLIASSO DANIEL JORGE,,
17237,MANI,,Arachis hypogaea L..,MA-121,3,,OL,2017/09/26,2017/09/26,2037/09/26,S,ARG,MANIAGRO S.A,CAVIGLIASSO DANIEL JORGE,,
17241,MANI,,Arachis hypogaea L..,MA-500,3,,OL,2017/12/26,2017/12/26,2037/12/26,S,ARG,MANIAGRO S.A,CAVIGLIASSO DANIEL JORGE,,
17240,MANI,,Arachis hypogaea L..,MA-757,3,,OL,2017/09/26,2017/09/26,2037/09/26,S,ARG,MANIAGRO S.A,CAVIGLIASSO DANIEL JORGE,,
17234,MANI,,Arachis hypogaea L..,MA-767,3,,OL,2017/09/26,2017/09/26,2037/09/26,S,ARG,MANIAGRO S.A,CAVIGLIASSO DANIEL JORGE,,
17235,MANI,,Arachis hypogaea L..,MA-88,3,,OL,2017/09/26,2017/09/26,2037/09/26,S,ARG,MANIAGRO S.A,CAVIGLIASSO DANIEL JORGE,,
17236,MANI,,Arachis hypogaea L..,MA-90,3,,OL,2017/09/26,2017/09/26,2037/09/26,S,ARG,MANIAGRO S.A,CAVIGLIASSO DANIEL JORGE,,
3208,MANI,,Arachis hypogaea L..,MANFREDI 393 INTA,3,ViR,OL,1994/03/03,1994/03/03,2014/03/03,N,ARG,INTA E.E.A.MANFREDI,SEVERINA EMILIO VICENTE,,
835,MANI,,Arachis hypogaea L..,MANFREDI VIRGINIA 5 INTA,4,ViC,OL,1980/05/05,0000/00/00,0000/00/00,,ARG,,,,
7544,MANI,,Arachis hypogaea L..,MANIGRAN,3,,OL,2001/11/29,2001/11/29,2021/11/29,N,ARG,SOAVE JUAN HAROLDO,SOAVE JUAN HAROLDO,,
9536,MANI,,Arachis hypogaea L..,MAPU UNRC,3,,OL,2009/03/05,2009/03/05,2029/03/05,S,ARG,UNIVERSIDAD NAC. DE RIO CUARTO,SPADA OSCAR FEDERICO,,
3774,MANI,,Arachis hypogaea L..,NAHUEL,3,,OL,1995/06/23,1995/06/23,2015/06/23,N,ARG,SOAVE JUAN HAROLDO,SOAVE JUAN HAROLDO,,
9992,MANI,,Arachis hypogaea L..,PEPE ASEM-INTA,3,,OL,2007/09/18,2007/09/18,2027/09/18,S,ARG,INST. NAC. TEC. AGROPECUARIA,RAGONESE MARIA ELENA,,
11190,MANI,,Arachis hypogaea L..,PRONTO (AO),3,,OL,2009/06/09,2009/06/09,2029/06/09,S,ARG,SOAVE JUAN HAROLDO,SOAVE JUAN HAROLDO,,
2684,MANI,,Arachis hypogaea L..,TEGUA,3,,OL,1995/05/05,1995/05/05,2015/05/05,N,ARG,"SOAVE, JUAN HAROLDO",SOAVE JUAN HAROLDO,,
9534,MANI,,Arachis hypogaea L..,UCHAIMA UNRC,3,,OL,2009/03/05,2009/03/05,2029/03/05,S,ARG,UNIVERSIDAD NAC. DE RIO CUARTO,SPADA OSCAR FEDERICO,,
9535,MANI,,Arachis hypogaea L..,UTRE UNRC,3,,OL,2009/03/05,2009/03/05,2029/03/05,S,ARG,UNIVERSIDAD NAC. DE RIO CUARTO,SPADA OSCAR FEDERICO,,
13703,MANI,,Arachis hypogaea L..,VICTOR ASEM-INTA,3,,OL,2012/10/12,2012/10/12,2032/10/12,S,ARG,INTA,RAGONESE MARIA ELENA,,
7780,MANI,,Arachis hypogaea L..,VIRUGARD,3,,OL,2003/11/28,2003/09/18,2023/09/18,S,USA,GOLDEN PEANUT COMPANY LLC,GOLDEN PEANUT ARGENTINA S.A,,
7779,MANI,,Arachis hypogaea L..,VIRUGARD,2,,OL,0000/00/00,2003/09/18,2023/09/18,,USA,GOLDEN PEANUT COMPANY LLC,GOLDEN PEANUT ARGENTINA S.A,,
2793,MANZANILLA,,Matricaria recutita lL..,ADZET,3,,AR,1993/06/23,1993/06/23,2013/06/23,N,ARG,INTA E.E.A.LA CONSULTA,RIERA PABLO GOMEZ,,
10821,MANZANO,,Malus domestica Borkh,ARIANE,2,,FR,0000/00/00,2014/10/02,2034/10/02,S,FRA,INS NAT D LA RECH. AGRON INRA,"GUERRICO, MARTIN",,
6948,MANZANO,,Malus domestica Borkh,BAIGENT,2,,FR,0000/00/00,2001/05/17,2021/05/17,S,NZL,BROOKFIELD NEW ZEALAND LTD.,"GUERRICO, MARTIN",,
3330,MANZANO,,Malus domestica Borkh,BLACK WINESAP,4,,FR,1994/01/26,0000/00/00,0000/00/00,,USA,,,,
3261,MANZANO,,Malus domestica Borkh,BRAEBURN,1,,FR,1994/01/26,0000/00/00,0000/00/00,,NZL,INST. NAC. TEC. AGROPECUARIA,PARRAUD JAQUES,,
8113,MANZANO,,Malus domestica Borkh,BRAK,1,,FR,2003/09/18,0000/00/00,0000/00/00,,ITA,KIKU GM B. H. SRL,BERTON MORENO ALBERTO ROQUE,,
12778,MANZANO,,Malus domestica Borkh,CABP FUJI,3,,FR,2013/10/08,2013/10/08,2033/10/08,S,NZL,CABP COMPANY,LOS ALAMOS DE ROSAUER SA,,
12447,MANZANO,,Malus domestica Borkh,CHAÑAR 28,1,,FR,2011/05/13,0000/00/00,0000/00/00,,URY,UNIV.NAC.CUYO/FAC.CS.AGRARIAS,ARJONA CONCEPCION,,
12446,MANZANO,,Malus domestica Borkh,CHAÑAR 34,1,,FR,2011/05/23,0000/00/00,0000/00/00,,,UNIV.NAC.CUYO/FAC.CS.AGRARIAS,ARJONA CONCEPCION,,
12449,MANZANO,,Malus domestica Borkh,CHAÑAR 90,1,,FR,2011/05/23,0000/00/00,0000/00/00,,,UNIV.NAC.CUYO/FAC.CS.AGRARIAS,ARJONA CONCEPCION,,
11096,MANZANO,,Malus domestica Borkh,CIVG198,3,,FR,2014/03/19,2014/03/19,2034/03/19,S,ITA,C.I.V.,GATTI FABIAN IGNACIO ANTONIO,,
8141,MANZANO,,Malus domestica Borkh,CIVNI,3,,FR,2005/03/07,2005/03/07,2025/03/07,S,ITA,CIV-CONS.ITANO VIVAISTI,GATTI FABIAN IGNACIO ANTONIO,,
3815,MANZANO,,Malus domestica Borkh,CRIPPS PINK,3,,FR,1995/10/02,1995/10/02,2015/10/02,N,AUS,WESTERN AUSTRALIA DEP.OF AGRIC,ROSAUER JUAN ERICH,,
5883,MANZANO,,Malus domestica Borkh,CRIPPS RED,3,,FR,1998/12/21,1998/12/21,2018/12/21,N,,WESTERN AUSTRALIAN DEP.OF AGRI,ROSAUER JUAN MARTIN,,
3331,MANZANO,,Malus domestica Borkh,DELICIOUS,4,,FR,1994/01/26,0000/00/00,0000/00/00,,USA,,,,
3262,MANZANO,,Malus domestica Borkh,DELICIOUS COOPER 8,1,,FR,1994/01/26,0000/00/00,0000/00/00,,USA,INST. NAC. TEC. AGROPECUARIA,PARRAUD JACQUES,,
3263,MANZANO,,Malus domestica Borkh,DELICIOUS RYAN RED,1,,FR,1994/01/26,0000/00/00,0000/00/00,,USA,INST. NAC. TEC. AGROPECUARIA,PARRAUD JACQUES,,
5419,MANZANO,,Malus domestica Borkh,DELKISTAR,3,,FR,1999/11/03,1999/11/03,2019/11/03,N,FRA,PEPINIERES ET R.G.DELBARD SA,LOS ALAMOS DE ROSAUER S.A/J.E,,
9332,MANZANO,,Malus domestica Borkh,ESCAYPA,3,,FR,2006/12/20,2006/12/20,2026/12/20,S,CHL,CONSORCIO VIVEROS DE CHILE SA,LOS ALAMOS DE ROSAUER S.A/J.E,,
3264,MANZANO,,Malus domestica Borkh,FLORINA,1,,FR,1994/01/26,0000/00/00,0000/00/00,,FRA,INST. NAC. TEC. AGROPECUARIA,PARRAUD JACQUES,,
3265,MANZANO,,Malus domestica Borkh,FUJI,1,,FR,1994/01/26,0000/00/00,0000/00/00,,JPN,INST. NAC. TEC. AGROPECUARIA,PARRAUD JACQUES,,
9234,MANZANO,,Malus domestica Borkh,FUJI FUBRAX,3,,FR,2006/05/10,2006/05/10,2026/05/10,S,ITA,KIKU GM B. H. SRL,BERTON MORENO ALBERTO ROQUE,,
12448,MANZANO,,Malus domestica Borkh,GALA,1,,FR,2011/05/23,0000/00/00,0000/00/00,,USA,UNIV.NAC.CUYO/FAC.CS.AGRARIAS,ARJONA CONCEPCION,,
9078,MANZANO,,Malus domestica Borkh,GALA SCHNITZER,3,,FR,2006/12/06,2006/12/06,2026/12/06,S,ITA,SCHNIGA S.R.L.,GATTI FABIAN IGNACIO ANTONIO,,
3266,MANZANO,,Malus domestica Borkh,GALAXY,1,,FR,1994/01/26,0000/00/00,2010/07/18,,NZL,INST. NAC. TEC. AGROPECUARIA,PARRAUD JACQUES,,
3332,MANZANO,,Malus domestica Borkh,GOLDEN DELICIOUS,4,,FR,1994/01/26,0000/00/00,0000/00/00,,USA,,,,
3333,MANZANO,,Malus domestica Borkh,GRANNY SMITH,4,,FR,1994/01/26,0000/00/00,0000/00/00,,AUS,,,,
3334,MANZANO,,Malus domestica Borkh,GRANNY SMITH SPUR,4,,FR,1994/01/26,0000/00/00,0000/00/00,,AUS,,,,
3335,MANZANO,,Malus domestica Borkh,HI EARLY DELICIOUS,4,,FR,1994/01/26,0000/00/00,0000/00/00,,USA,,,,
4956,MANZANO,,Malus domestica Borkh,HUAGUAN,3,,FR,1998/01/05,1998/01/05,2018/01/05,N,,WANG YU-LIN,"GUERRICO, MARTIN",,
4955,MANZANO,,Malus domestica Borkh,HUASHUAI,3,,FR,1998/01/05,1998/01/05,2018/01/05,N,,WANG YU-LIN,"GUERRICO, MARTIN",,
3267,MANZANO,,Malus domestica Borkh,IMPERIAL GALA,1,,FR,1994/01/26,0000/00/00,0000/00/00,,NZL,INST. NAC. TEC. AGROPECUARIA,PARRAUD JACQUES,,
7897,MANZANO,,Malus domestica Borkh,JELLY,2,,FR,2004/03/03,2004/03/03,2024/03/03,S,ARG,JULIO DAVID CESAR,JULIO DAVID CESAR,,
6429,MANZANO,,Malus domestica Borkh,JOBURN,2,,FR,0000/00/00,2000/04/24,2020/04/24,S,NZL,P.J.DENNEHY Y P.H.JACKSON,"GUERRICO, MARTIN",,
3336,MANZANO,,Malus domestica Borkh,JONAGOLD,4,,FR,1994/01/26,0000/00/00,0000/00/00,,USA,,,,
2573,MANZANO,,Malus domestica Borkh,JONAGORED,3,,FR,1992/11/16,1992/09/01,2011/07/18,N,BEL,JAMOBEL NV,PITERBARG ROBERTO OWEN,,
3337,MANZANO,,Malus domestica Borkh,JONATHAN,4,,FR,1994/01/26,0000/00/00,0000/00/00,,USA,,,,
3338,MANZANO,,Malus domestica Borkh,KING DAVID,4,,FR,1994/01/26,0000/00/00,0000/00/00,,USA,,,,
14978,MANZANO,,Malus domestica Borkh,LADY IN RED,3,,FR,2016/05/04,2016/05/04,2036/05/04,S,NZL,SUNGLO VARIETIES LIMITED,LOS ALAMOS DE ROSAUER SA,,
8884,MANZANO,,Malus domestica Borkh,LOUTERWATER GRANNY SMITH,3,,FR,2005/11/21,2005/11/21,2025/11/21,S,ZAF,LEROUX MULLER,LOS ALAMOS DE ROSAUER S.A/J.E,,
6430,MANZANO,,Malus domestica Borkh,MARIRI RED,2,,FR,0000/00/00,2000/04/24,2020/04/24,N,NZL,DAVID EASTON,"GUERRICO, MARTIN",,
12271,MANZANO,,Malus domestica Borkh,MINNEISKA,3,,FR,0000/00/00,2012/06/12,2032/06/12,S,USA,REGENTS OF THE UNIV.MINNESOTA,IGNACIO DE APELLANIZ,,
3268,MANZANO,,Malus domestica Borkh,MONDIAL GALA,1,,FR,1994/01/26,0000/00/00,0000/00/00,,NZL,INST. NAC. TEC. AGROPECUARIA,PARRAUD JACQUES,,
6916,MANZANO,,Malus domestica Borkh,NEVSON,2,,FR,0000/00/00,2001/10/06,2021/10/06,S,NZL,NEVIS FRUIT COMPANY LIMITED,"GUERRICO, MARTIN",,
10679,MANZANO,,Malus domestica Borkh,NICOGREEN,3,,FR,2008/11/14,2008/11/14,2028/11/14,S,,BETTER3FRUIT N.V,LOS ALAMOS DE ROSAUER SA,,
10678,MANZANO,,Malus domestica Borkh,NICOTER,3,,FR,2008/11/14,2008/11/14,2028/11/14,S,,BETTER3FRUIT N.V,LOS ALAMOS DE ROSAUER SA,,
14166,MANZANO,,Malus domestica Borkh,PREMA280,3,,FR,2015/05/04,2015/05/04,2035/05/04,S,NZL,PREVAR LIMITED,LOS ALAMOS DE ROSAUER SA,,
3339,MANZANO,,Malus domestica Borkh,RED DELICIOUS,4,,FR,1994/01/26,0000/00/00,0000/00/00,,USA,,,,
8292,MANZANO,,Malus domestica Borkh,RED JONAPRINCE,3,,FR,2017/11/08,2017/11/08,2037/11/08,S,NLD,WILTON WEERT B.V.,EDUARDO ALEJANDRO MCCALLUM,,
3270,MANZANO,,Malus domestica Borkh,RED KING OREGON,1,,FR,1994/01/26,0000/00/00,0000/00/00,,USA,INST. NAC. TEC. AGROPECUARIA,PARRAUD JACQUES,,
3271,MANZANO,,Malus domestica Borkh,RED ROME BEAUTY,1,,FR,1994/01/26,0000/00/00,0000/00/00,,ITA,INST. NAC. TEC. AGROPECUARIA,PARRAUD JACQUES,,
3269,MANZANO,,Malus domestica Borkh,REDCHIEF,1,,FR,1994/01/26,0000/00/00,0000/00/00,,USA,INST. NAC. TEC. AGROPECUARIA,PARRAUD JACQUES,,
13114,MANZANO,,Malus domestica Borkh,ROHO 3615,3,,FR,2013/06/10,2013/06/24,2033/06/24,S,,PATAGONIAN FRUITS TRADE S.A.,"CLARKE, MODET & CO",,
3340,MANZANO,,Malus domestica Borkh,ROME BEAUTY,4,,FR,1994/01/26,0000/00/00,0000/00/00,,USA,,,,
9737,MANZANO,,Malus domestica Borkh,ROSY GLOW,2,,FR,0000/00/00,2007/05/21,2027/05/21,S,AUS,HARLEY CECIL MASON & ASHLEY G,"NOETINGER, FERNANDO",,
3272,MANZANO,,Malus domestica Borkh,ROYAL GALA,1,,FR,1994/01/26,0000/00/00,0000/00/00,,NZL,INST. NAC. TEC. AGROPECUARIA,PARRAUD JACQUES,,
11884,MANZANO,,Malus domestica Borkh,RUBY PINK,3,,FR,2013/12/30,2013/12/30,2033/12/30,S,AUS,TALLAWAND TRUST.MICHAEL STAPLE,LOS ALAMOS DE ROSAUER SA,,
6427,MANZANO,,Malus domestica Borkh,SCIEARLY,2,,FR,0000/00/00,2000/04/24,2020/04/24,S,NZL,THE NEW ZEALAND INST.FOR PLANT,"GUERRICO, MARTIN",,
8504,MANZANO,,Malus domestica Borkh,SCIFRESH,2,,FR,0000/00/00,2006/09/26,2026/09/26,S,NZL,THE HOTICULTURE AND FOOD RES.,"GUERRICO, MARTIN",,
5144,MANZANO,,Malus domestica Borkh,SCIGLO,3,,FR,1998/03/17,1998/03/17,2018/03/17,N,NZL,HORTICULTURAL&FOOD RES.INST.NZ,"GUERRICO, MARTIN",,
8503,MANZANO,,Malus domestica Borkh,SCIGOLD,2,,FR,0000/00/00,2005/12/21,2025/12/21,S,NZL,THE HOTICULTURE AND FOOD RES.,"GUERRICO, MARTIN",,
13804,MANZANO,,Malus domestica Borkh,SCILATE,2,,FR,0000/00/00,2013/10/18,2033/10/18,S,NZL,THE NEW ZEALAND INST.FOR PLANT,"GUERRICO, MARTIN",,
6428,MANZANO,,Malus domestica Borkh,SCIRED,2,,FR,0000/00/00,2000/04/24,2020/04/24,S,NZL,THE NEW ZEALAND INST.FOR PLANT,"GUERRICO, MARTIN",,
5143,MANZANO,,Malus domestica Borkh,SCIROS,3,,FR,1998/03/17,1998/03/17,2018/03/17,N,NZL,THE NEW ZEALAND INST.FOR PLANT,"GUERRICO, MARTIN",,
3341,MANZANO,,Malus domestica Borkh,STARKIMSON,4,,FR,1994/01/26,0000/00/00,0000/00/00,,USA,,,,
3370,MANZANO,,Malus domestica Borkh,SUPER STARKING DELICIOUS,4,,FR,1994/01/26,0000/00/00,0000/00/00,,USA,,,,
5068,MANZANO,,Malus domestica Borkh,SUPERNOVA CERVI,3,,FR,1998/05/26,1998/05/26,2018/05/26,N,ARG,CERVI ARDUINO,CERVI ARDUINO,,
7175,MANZANO,,Malus domestica Borkh,TOPAZ,3,,FR,2013/07/30,2013/07/30,2033/07/30,S,CZE,INSTITUTE OF EXP. BOTANY,LOS ALAMOS DE ROSAUER S.A/J.E,,
13619,MANZANO,,Malus domestica Borkh,UEB 32642,2,,FR,0000/00/00,2015/09/02,2035/09/02,S,USA,INSTITUTE OF EXP. BOTANY,,,
3273,MANZANO,,Malus domestica Borkh,WILMUTA,1,,FR,1994/01/26,0000/00/00,0000/00/00,,USA,INST. NAC. TEC. AGROPECUARIA,PARRAUD JACQUES,,
3342,MANZANO,,Malus domestica Borkh,YELLOW NEWTON PIPPIN,4,,FR,1994/01/26,0000/00/00,0000/00/00,,USA,,,,
13736,MANZANO,,Malus domestica Borkh,ZARI,3,,FR,2014/04/28,2014/04/28,2034/04/28,S,BEL,BETTER3FRUIT N.V,LOS ALAMOS DE ROSAUER SA,,
13264,MECARDONIA,,Mecardonia procumbens (Mill.) Small,GUARANI AMARILLA INTA,3,,OR,2012/03/21,2012/03/21,2032/03/21,S,ARG,INST. NAC.TEC. AGROPECUARIA,RAGONESE MARIA ELENA,,
16568,MECARDONIA,,Mecardonia procumbens (Mill.) Small,KAMBA CLARA INTA,3,,OR,2017/07/14,2017/07/14,2037/07/14,S,ARG,INTA,RAGONESE MARIA ELENA,,
13128,MECARDONIA,,Mecardonia procumbens (Mill.) Small,POTY AMARILLA INTA,3,,OR,2011/10/13,2011/10/13,2031/10/13,S,ARG,INTA,,,
16569,MECARDONIA,,Mecardonia procumbens (Mill.) Small,TATARENDY MELOCOTON INTA,3,,OR,2017/07/11,2017/07/11,2037/07/11,S,ARG,INTA,RAGONESE MARIA ELENA,,
2610,MEDICAGO LITTORALIS,,Medicago littoralis,HARBINGER AR,1,,FO,1992/11/16,0000/00/00,0000/00/00,,AUS,T.W.S. SRL.(TRANSWORLD SEED),TERAN NORBERTO LUIS RAMON,,
2611,MEDICAGO POLYMORPHA,,Medicago polymorpha,SANTIAGO,1,,FO,1992/11/16,0000/00/00,0000/00/00,,AUS,T.W.S. SRL.(TRANSWORLD SEED),TERAN NORBERTO LUIS RAMON,,
2612,MEDICAGO SCUTELLATA,,Medicago scutellata,SAVA,1,,FO,1992/11/16,0000/00/00,0000/00/00,,AUS,T.W.S. SRL.(TRANSWORLD SEED),TERAN NORBERTO LUIS RAMON,,
2607,MEDICAGO TRUNCATULA,,Medicago truncatula,CYPRUS,1,,FO,1992/11/16,0000/00/00,0000/00/00,,AUS,T.W.S. SRL.(TRANSWORLD SEED),TERAN NORBERTO LUIS RAMON,,
2608,MEDICAGO TRUNCATULA,,Medicago truncatula,PARABINGA,1,,FO,1992/11/16,0000/00/00,0000/00/00,,AUS,T.W.S. SRL.(TRANSWORLD SEED),TERAN NORBERTO LUIS RAMON,,
2609,MEDICAGO TRUNCATULA,,Medicago truncatula,PARAGGIO,1,,FO,1992/11/16,0000/00/00,0000/00/00,,AUS,T.W.S. SRL.(TRANSWORLD SEED),TERAN NORBERTO LUIS RAMON,,
11487,MELILOTUS,,Melilotus albus (Melik),BARALBO,3,,FO,2009/06/30,2009/06/30,2029/06/30,S,ARG,PALAVERSICH Y CIA S.A.C.,BAYLEY BUSTAMANTE EDUARDO,,
14993,MELILOTUS,,Melilotus albus (Melik),MUNAY,3,,FO,2017/07/07,2017/07/07,2037/07/07,S,ARG,UNIV. NAC.DEL LITORAL,CANTARD ALBOR ANGEL,,
15005,MELILOTUS,,Melilotus albus (Melik),YACHAY,3,,FO,2017/06/22,2017/06/22,2037/06/22,S,ARG,UNIV. NAC.DEL LITORAL,CANTARD ALBOR ANGEL,,
15739,MELILOTUS AMARILLO,,MELILOTUS OFFICINALIS,URU RILLO,1,,FO,2015/09/24,0000/00/00,0000/00/00,,URY,URUSEEDS S.R.L.,RIOS FORMOSO FRANCISCO ANTONIO,,
17202,MELON,HIBRIDO,Cucumis melo L.,007 HONEY,1,,HT,2017/07/11,0000/00/00,0000/00/00,,KOR,SEMILLAS EMILIO SRL,KRAMAROVSKY EMILIO,,
15248,MELON,HIBRIDO,Cucumis melo L.,252HQ,3,,HT,2015/05/14,0000/00/00,0000/00/00,,USA,,,,
15285,MELON,HIBRIDO,Cucumis melo L.,262HQ,3,,HT,2015/08/31,0000/00/00,0000/00/00,,NLD,NUNHEMS B.V.,DREON MARCELO,,
15206,MELON,HIBRIDO,Cucumis melo L.,284HQ,3,,HT,2015/08/04,0000/00/00,0000/00/00,,NLD,NUNHEMS B.V,DREON MARCELO,,
15278,MELON,HIBRIDO,Cucumis melo L.,373,1,,HT,2014/06/04,0000/00/00,0000/00/00,,NLD,NUNHEMS B.V.,DREON MARCELO,,
7555,MELON,HIBRIDO,Cucumis melo L.,ACCLAIN,1,,HT,2004/03/18,0000/00/00,0000/00/00,,USA,NOVARTIS AGROSEM S.A,GASTALDI ESTEBAN,,
7929,MELON,HIBRIDO,Cucumis melo L.,ALAMEDA,1,,HT,2003/07/29,0000/00/00,0000/00/00,,NLD,RIJK ZWAAN ARGENTINA S.A.,KERLAKIAN JACINTO,,
7931,MELON,HIBRIDO,Cucumis melo L.,ALISIO,1,,HT,2003/07/29,0000/00/00,0000/00/00,,NLD,RIJK ZWAAN ARGENTINA S.A.,KERLAKIAN JACINTO,,
11377,MELON,HIBRIDO,Cucumis melo L.,AMARAL,1,,HT,2008/11/25,0000/00/00,0000/00/00,,NLD,RIJK ZWAAN ARGENTINA S.A.,NICOLOSI RAUL ALBERTO,,
7075,MELON,HIBRIDO,Cucumis melo L.,AMARILLO Nº 59,1,,HT,2000/11/02,0000/00/00,0000/00/00,,JPN,TSUKASA SHOJI S.R.L.,TOSHIHIKO SATO,,
2857,MELON,HIBRIDO,Cucumis melo L.,AMBER,1,,HT,1995/10/02,0000/00/00,0000/00/00,,NLD,ENEKA SEMILLAS S.A.,GENIN RICARDO,,
5481,MELON,HIBRIDO,Cucumis melo L.,ANTALES,1,,HT,1998/03/17,0000/00/00,0000/00/00,,JPN,CIA. ANAN BUSSAN SA,FUJISAKA ALFREDO,,
6089,MELON,HIBRIDO,Cucumis melo L.,ARAVA,1,,HT,1998/12/21,0000/00/00,0000/00/00,,ISR,CAPS Cía. ARGE. PROD SEM. S.A,RICARDO DANIEL POCHETTINO,,
9730,MELON,HIBRIDO,Cucumis melo L.,ARCHER,1,,HT,2006/09/19,0000/00/00,0000/00/00,,USA,ALLIANCE SEMILLAS S.A.,ALBONICO EDUARDO,,
7911,MELON,HIBRIDO,Cucumis melo L.,AVERNO,1,,HT,2003/09/29,0000/00/00,0000/00/00,,ESP,AGROLATINA SUDAMERICANA SRL,ODDONE RODOLFO ALEJANDRO,,
7930,MELON,HIBRIDO,Cucumis melo L.,BABIECA,1,,HT,2003/07/29,0000/00/00,0000/00/00,,NLD,RIJK ZWAAN ARGENTINA S.A.,KERLAKIAN JACINTO,,
15513,MELON,HIBRIDO,Cucumis melo L.,BARRICIO,3,,HT,2016/04/08,0000/00/00,0000/00/00,,NLD,NUNHEMS B.V.,DREON MARCELO,,
5990,MELON,HIBRIDO,Cucumis melo L.,BEAUTIFUL-STAR,1,,HT,1998/11/09,0000/00/00,0000/00/00,,JPN,SEMILLERIA FLORENSA S.A.,"FLORENSA, JORGE HECTOR",,
17587,MELON,HIBRIDO,Cucumis melo L.,BRAVURA,1,,HT,2017/11/15,0000/00/00,0000/00/00,,NLD,RIJK ZWAAN ARGENTINA S.A.,PORTELLA EZEQUIEL PABLO,,
6625,MELON,HIBRIDO,Cucumis melo L.,BULGARO,1,,HT,1999/11/10,0000/00/00,0000/00/00,,USA,SOUTH SEED S.A.,PAIVA MARCELO,,
7512,MELON,HIBRIDO,Cucumis melo L.,CAMPEON,1,,HT,2001/11/29,0000/00/00,0000/00/00,,ISR,SEMILLAS EMILIO S.R.L.,KRAMAROVSKY EMILIO,,
5780,MELON,HIBRIDO,Cucumis melo L.,CANARI PRINCE,1,,HT,1998/08/24,0000/00/00,0000/00/00,,USA,SOUTH SEED S.A.,PAIVA MARCELO,,
10331,MELON,HIBRIDO,Cucumis melo L.,CARIBBEAN GOLD,1,,HT,2007/09/18,0000/00/00,0000/00/00,,NLD,RIJK ZWAAN ARGENTINA S.A.,NICOLOSI RAUL ALBERTO,,
5347,MELON,HIBRIDO,Cucumis melo L.,CARTAGO,1,,HT,1997/10/20,0000/00/00,0000/00/00,,ESP,SEMILLAS EMILIO S.R.L.,KRAMAROVSKY EMILIO,,
4692,MELON,HIBRIDO,Cucumis melo L.,CASTELLA,1,,HT,1997/06/30,0000/00/00,0000/00/00,,NLD,"LAURIA, ROQUE","LAURIA, ROQUE",,
4777,MELON,HIBRIDO,Cucumis melo L.,CEZANNE,1,,HT,1997/02/28,0000/00/00,0000/00/00,,FRA,SEMILLAS BASSO SACIAIF,BASSO CARLOS ALBERTO,,
2842,MELON,HIBRIDO,Cucumis melo L.,CHALLENGER,1,,HT,1995/10/02,0000/00/00,0000/00/00,,USA,ENEKA SEMILLAS S.A.,GENIN RICARDO,,
17203,MELON,HIBRIDO,Cucumis melo L.,CHAMSARANG,1,,HT,2017/07/11,0000/00/00,0000/00/00,,KOR,SEMILLAS EMILIO SRL,KRAMAROVSKY EMILIO,,
17397,MELON,HIBRIDO,Cucumis melo L.,CHLOE,1,,HT,2017/11/15,0000/00/00,0000/00/00,,USA,GARDE GIUSTI Y CHUCHUY S.A.,JAVIER CHUCHUY,,
5644,MELON,HIBRIDO,Cucumis melo L.,CICERON,1,,HT,1998/06/29,0000/00/00,0000/00/00,,JPN,"LAURIA, ROQUE",,,
6249,MELON,HIBRIDO,Cucumis melo L.,CREME DE MENTHE,1,,HT,1999/03/31,0000/00/00,0000/00/00,,USA,SEMILLERIA FLORENSA S.A.,"FLORENSA, JORGE HECTOR",,
5809,MELON,HIBRIDO,Cucumis melo L.,CRUISER,1,,HT,1998/08/24,0000/00/00,0000/00/00,,USA,GARDE GIUSTI Y CHUCHUY S.A.,GARDE EPIFANIO LUIS,,
13094,MELON,HIBRIDO,Cucumis melo L.,DACONA,1,,HT,2011/03/23,0000/00/00,0000/00/00,,,CAPS CIA.ARG.PROD.DE SEMILLAS,RICARDO DANIEL POCHETTINO,,
10330,MELON,HIBRIDO,Cucumis melo L.,DANIEL,1,,HT,2007/09/18,0000/00/00,0000/00/00,,NLD,RIJK ZWAAN ARGENTINA S.A.,NICOLOSI RAUL ALBERTO,,
10542,MELON,HIBRIDO,Cucumis melo L.,DIKTI,1,,HT,2007/12/04,0000/00/00,0000/00/00,,NLD,RIJK ZWAAN ARGENTINA S.A.,NICOLOSI RAUL ALBERTO,,
13788,MELON,HIBRIDO,Cucumis melo L.,DOLCE CREMA,3,,HT,2013/08/02,0000/00/00,0000/00/00,,USA,NUNHEMS B.V,DREON MARCELO,,
15960,MELON,HIBRIDO,Cucumis melo L.,DOMINIQUE,1,,HT,2015/08/19,0000/00/00,0000/00/00,,USA,CAPS CIA.ARG.PROD.DE SEMILLAS,POCHETTINO RICARDO DANIEL,,
4120,MELON,HIBRIDO,Cucumis melo L.,DORADO,1,,HT,1995/12/26,0000/00/00,0000/00/00,,USA,SEMILLERIA FLORENSA S.A.,"FLORENSA, JORGE HECTOR",,
